-1.489058767782658332e-12,-3.262918797999891929e-12,-1.273938853713074693e-12,-1.961561338706396818e-12
-1.077826630030420674e-11,-7.540783969472997228e-12,-2.968689530313817215e-12,-3.051806854101335453e-12
-6.338354320567507472e-13,-7.405457323750308518e-12,-2.367126460123269993e-12,-2.421400753516156357e-13
-2.991807973237725626e-12,-1.390528144018521317e-11,-2.255252191593615230e-12,-2.381866839179513917e-12
-5.078868749175402542e-12,-9.692827269980330840e-12,-2.852987377593985130e-12,-2.951406263482225789e-12
-9.877441746464210581e-12,-1.308499662788786821e-11,-2.411326346929421049e-12,-4.700910667676527765e-12
-1.204921839387251836e-11,-6.333808911379579243e-12,-2.422951596303679622e-12,-5.562230797478973088e-12
-3.557787094446429599e-12,-3.351512210120199953e-12,-1.794569375913879217e-12,-2.494189533727708685e-12
-1.595088124084487191e-11,-2.190291134226973746e-12,-1.784419183595287173e-12,-4.153191679456824659e-12
-1.816837132129212051e-11,-2.281471235890397686e-12,-1.681593774817413678e-12,-3.944646258940975869e-12
-2.589581652411021562e-13,-3.337231749625524380e-12,-3.152018143021129148e-12,-2.493601028788483553e-12
-1.624273632261363787e-11,-6.313979721006557355e-12,-1.468627845203906990e-12,-2.835655755345500850e-12
-1.540987476511546106e-11,-5.209320821930596423e-12,-1.238526533935135898e-12,-4.538242177887230611e-12
3.978941742061037345e-13,-4.484874711191411123e-12,-2.081952448981794213e-12,-1.889818163069989509e-12
-4.277387038315039192e-12,-1.994092391210955384e-11,-3.394309139315154766e-12,-4.529800579772258473e-12
1.197963494896370218e-12,-5.736506322046031059e-12,-2.677833215586344906e-12,-1.975448233812460153e-12
-5.873268451445090577e-13,-6.536072464508047020e-12,-2.417842185145624434e-12,-2.504896247021437539e-12
-5.631324399846260320e-12,-2.052671921326520987e-11,-3.402953266395947196e-12,-7.058775872842426580e-12
-1.151956812274826381e-13,-4.672308113323753176e-12,-2.408444754395389076e-12,-7.311151467223608869e-13
-6.096131086909262198e-13,-1.638352127575348760e-11,-3.558613690182732547e-12,-2.507315102068252699e-12
-1.015930308628787415e-11,-5.346491045027379485e-12,-1.013059102751567853e-12,-2.464941445401436226e-12
-2.126373621451349560e-13,-8.266052772820664529e-12,-2.918563828113729386e-12,-1.264147965994444345e-12
-1.501671703652007750e-11,-5.460898226672394884e-12,-9.935617866635437778e-13,-3.148149709669700869e-12
-1.166371599997662045e-11,-6.042014111251603481e-12,-2.397870313766703454e-12,-2.989480191173399248e-12
5.139356279958151585e-13,-9.322161965974462561e-12,-2.707561171794159449e-12,-8.692331793583307764e-13
-8.260002057336457426e-12,-3.942301346482324220e-11,-3.989098981693750545e-12,-1.284044572058551381e-11
-2.533293887163612368e-12,-1.132272400838907345e-11,-2.300351315681625763e-12,-1.350358518580063727e-12
-6.782684223299861870e-12,-5.670617187619741983e-12,-1.823137127376917022e-12,-4.895766084200836588e-12
-2.361077913043407861e-12,-1.324406122965582355e-11,-9.585022879565752163e-12,-2.864790869805400320e-12
-7.065187736070288604e-13,-7.876823325536630449e-12,-3.930484843844839205e-12,-5.212450479921693081e-13
-3.960331682820866783e-14,-9.997625990965097742e-12,-3.759170492251273643e-12,-3.316670397525423031e-13
-2.246681031319031074e-13,-4.447619356140464220e-12,-2.050099673356342578e-12,-5.802454870751372340e-13
-3.003776264179358613e-12,-1.199157353276580906e-11,-4.954116110400530459e-12,-2.474176462666233256e-12
